
{'loss': 1.7778, 'grad_norm': 0.46793779730796814, 'learning_rate': 8.794961280484156e-05, 'epoch': 0.46}
{'loss': 1.648, 'grad_norm': 0.47904592752456665, 'learning_rate': 6.085927523704882e-05, 'epoch': 0.86}
{'loss': 1.6462, 'grad_norm': 0.466565877199173, 'learning_rate': 6.080954777848665e-05, 'epoch': 0.86}
{'loss': 1.656, 'grad_norm': 0.4749269485473633, 'learning_rate': 6.0759809101132615e-05, 'epoch': 0.87}
{'loss': 1.653, 'grad_norm': 0.47718119621276855, 'learning_rate': 6.071005925660842e-05, 'epoch': 0.87}
{'eval_loss': 1.6536847352981567, 'eval_runtime': 816.4245, 'eval_samples_per_second': 244.971, 'eval_steps_per_second': 30.621, 'epoch': 0.87}
{'loss': 1.6501, 'grad_norm': 0.5083333849906921, 'learning_rate': 6.066029829654749e-05, 'epoch': 0.87}
{'loss': 1.6504, 'grad_norm': 0.47955578565597534, 'learning_rate': 6.0610526272594647e-05, 'epoch': 0.87}
{'loss': 1.6438, 'grad_norm': 0.47006309032440186, 'learning_rate': 6.056074323640628e-05, 'epoch': 0.87}
{'loss': 1.6521, 'grad_norm': 0.4900243878364563, 'learning_rate': 6.0510949239650196e-05, 'epoch': 0.87}
{'loss': 1.6461, 'grad_norm': 0.4720682203769684, 'learning_rate': 6.046114433400556e-05, 'epoch': 0.87}
{'loss': 1.6434, 'grad_norm': 0.47906729578971863, 'learning_rate': 6.041132857116285e-05, 'epoch': 0.87}
{'loss': 1.6521, 'grad_norm': 0.46757733821868896, 'learning_rate': 6.036150200282388e-05, 'epoch': 0.87}
{'loss': 1.6475, 'grad_norm': 0.4759141206741333, 'learning_rate': 6.0311664680701564e-05, 'epoch': 0.87}
{'loss': 1.6455, 'grad_norm': 0.4805155396461487, 'learning_rate': 6.0261816656520076e-05, 'epoch': 0.87}
{'loss': 1.6495, 'grad_norm': 0.4822646975517273, 'learning_rate': 6.021195798201464e-05, 'epoch': 0.87}
{'loss': 1.65, 'grad_norm': 0.48684167861938477, 'learning_rate': 6.0162088708931596e-05, 'epoch': 0.87}
{'loss': 1.648, 'grad_norm': 0.4871439039707184, 'learning_rate': 6.011220888902821e-05, 'epoch': 0.87}
{'loss': 1.6522, 'grad_norm': 0.49597838521003723, 'learning_rate': 6.0062318574072716e-05, 'epoch': 0.87}
{'loss': 1.6479, 'grad_norm': 0.47801101207733154, 'learning_rate': 6.001241781584428e-05, 'epoch': 0.88}
{'loss': 1.6455, 'grad_norm': 0.473988801240921, 'learning_rate': 5.996250666613288e-05, 'epoch': 0.88}
{'loss': 1.6452, 'grad_norm': 0.5029326677322388, 'learning_rate': 5.9912585176739244e-05, 'epoch': 0.88}
{'loss': 1.655, 'grad_norm': 0.47735026478767395, 'learning_rate': 5.98626533994749e-05, 'epoch': 0.88}
{'loss': 1.6505, 'grad_norm': 0.4695917069911957, 'learning_rate': 5.981271138616199e-05, 'epoch': 0.88}
{'loss': 1.6467, 'grad_norm': 0.494525283575058, 'learning_rate': 5.976275918863332e-05, 'epoch': 0.88}
{'loss': 1.6473, 'grad_norm': 0.48793959617614746, 'learning_rate': 5.971279685873226e-05, 'epoch': 0.88}
{'eval_loss': 1.651175618171692, 'eval_runtime': 816.6546, 'eval_samples_per_second': 244.902, 'eval_steps_per_second': 30.613, 'epoch': 0.88}
{'loss': 1.6481, 'grad_norm': 0.48019903898239136, 'learning_rate': 5.9662824448312685e-05, 'epoch': 0.88}
{'loss': 1.648, 'grad_norm': 0.4698776602745056, 'learning_rate': 5.96128420092389e-05, 'epoch': 0.88}
{'loss': 1.6502, 'grad_norm': 0.46910378336906433, 'learning_rate': 5.956284959338572e-05, 'epoch': 0.88}
{'loss': 1.6454, 'grad_norm': 0.4703625738620758, 'learning_rate': 5.951284725263821e-05, 'epoch': 0.88}
{'loss': 1.6455, 'grad_norm': 0.49057555198669434, 'learning_rate': 5.946283503889176e-05, 'epoch': 0.88}
{'loss': 1.6453, 'grad_norm': 0.4927137792110443, 'learning_rate': 5.941281300405206e-05, 'epoch': 0.88}
{'loss': 1.6461, 'grad_norm': 0.488420307636261, 'learning_rate': 5.9362781200034937e-05, 'epoch': 0.88}
{'loss': 1.6448, 'grad_norm': 0.48329800367355347, 'learning_rate': 5.931273967876636e-05, 'epoch': 0.88}
{'loss': 1.6422, 'grad_norm': 0.4860214591026306, 'learning_rate': 5.926268849218242e-05, 'epoch': 0.89}
{'loss': 1.6452, 'grad_norm': 0.47234538197517395, 'learning_rate': 5.9212627692229196e-05, 'epoch': 0.89}
{'loss': 1.6446, 'grad_norm': 0.4869805574417114, 'learning_rate': 5.9162557330862776e-05, 'epoch': 0.89}
{'loss': 1.6425, 'grad_norm': 0.466490775346756, 'learning_rate': 5.9112477460049165e-05, 'epoch': 0.89}
{'loss': 1.6467, 'grad_norm': 0.46211522817611694, 'learning_rate': 5.9062388131764235e-05, 'epoch': 0.89}
{'loss': 1.646, 'grad_norm': 0.4830624759197235, 'learning_rate': 5.901228939799365e-05, 'epoch': 0.89}
{'loss': 1.647, 'grad_norm': 0.49409744143486023, 'learning_rate': 5.8962181310732875e-05, 'epoch': 0.89}
{'loss': 1.6457, 'grad_norm': 0.46815890073776245, 'learning_rate': 5.891206392198706e-05, 'epoch': 0.89}
{'loss': 1.6469, 'grad_norm': 0.4926324188709259, 'learning_rate': 5.886193728377101e-05, 'epoch': 0.89}
{'loss': 1.6465, 'grad_norm': 0.5144234299659729, 'learning_rate': 5.881180144810914e-05, 'epoch': 0.89}
{'loss': 1.6467, 'grad_norm': 0.4765465557575226, 'learning_rate': 5.876165646703541e-05, 'epoch': 0.89}
{'loss': 1.6402, 'grad_norm': 0.4968213140964508, 'learning_rate': 5.871150239259324e-05, 'epoch': 0.89}
{'eval_loss': 1.6481162309646606, 'eval_runtime': 896.2149, 'eval_samples_per_second': 223.161, 'eval_steps_per_second': 27.895, 'epoch': 0.89}
{'loss': 1.6368, 'grad_norm': 0.4960955083370209, 'learning_rate': 5.866133927683553e-05, 'epoch': 0.89}
{'loss': 1.6425, 'grad_norm': 0.4690088629722595, 'learning_rate': 5.8611167171824545e-05, 'epoch': 0.89}
{'loss': 1.6457, 'grad_norm': 0.48522013425827026, 'learning_rate': 5.856098612963188e-05, 'epoch': 0.89}
{'loss': 1.6479, 'grad_norm': 0.4625210762023926, 'learning_rate': 5.8510796202338415e-05, 'epoch': 0.89}
{'loss': 1.6418, 'grad_norm': 0.4789705276489258, 'learning_rate': 5.8460597442034226e-05, 'epoch': 0.9}
{'loss': 1.6469, 'grad_norm': 0.5012326240539551, 'learning_rate': 5.8410389900818586e-05, 'epoch': 0.9}
{'loss': 1.646, 'grad_norm': 0.46722379326820374, 'learning_rate': 5.836017363079985e-05, 'epoch': 0.9}
{'loss': 1.6419, 'grad_norm': 0.4582125246524811, 'learning_rate': 5.830994868409548e-05, 'epoch': 0.9}
{'loss': 1.644, 'grad_norm': 0.48339569568634033, 'learning_rate': 5.8259715112831905e-05, 'epoch': 0.9}
{'loss': 1.6464, 'grad_norm': 0.49591264128685, 'learning_rate': 5.8209472969144506e-05, 'epoch': 0.9}
{'loss': 1.6453, 'grad_norm': 0.48850002884864807, 'learning_rate': 5.8159222305177566e-05, 'epoch': 0.9}
{'loss': 1.6444, 'grad_norm': 0.47427210211753845, 'learning_rate': 5.810896317308422e-05, 'epoch': 0.9}
{'loss': 1.6444, 'grad_norm': 0.5002100467681885, 'learning_rate': 5.8058695625026384e-05, 'epoch': 0.9}
{'loss': 1.6408, 'grad_norm': 0.46648862957954407, 'learning_rate': 5.800841971317472e-05, 'epoch': 0.9}
{'loss': 1.6355, 'grad_norm': 0.4906476140022278, 'learning_rate': 5.795813548970854e-05, 'epoch': 0.9}
{'loss': 1.6446, 'grad_norm': 0.5003792643547058, 'learning_rate': 5.790784300681584e-05, 'epoch': 0.9}
{'loss': 1.6384, 'grad_norm': 0.48010867834091187, 'learning_rate': 5.785754231669311e-05, 'epoch': 0.9}
{'loss': 1.639, 'grad_norm': 0.4789915382862091, 'learning_rate': 5.780723347154543e-05, 'epoch': 0.9}
{'loss': 1.652, 'grad_norm': 0.47959330677986145, 'learning_rate': 5.77569165235863e-05, 'epoch': 0.9}
{'loss': 1.6438, 'grad_norm': 0.4816010296344757, 'learning_rate': 5.7706591525037644e-05, 'epoch': 0.91}
{'eval_loss': 1.6453906297683716, 'eval_runtime': 837.5629, 'eval_samples_per_second': 238.788, 'eval_steps_per_second': 29.849, 'epoch': 0.91}
{'loss': 1.6408, 'grad_norm': 0.4809226989746094, 'learning_rate': 5.7656258528129716e-05, 'epoch': 0.91}
{'loss': 1.6409, 'grad_norm': 0.48543286323547363, 'learning_rate': 5.7605917585101144e-05, 'epoch': 0.91}
{'loss': 1.6461, 'grad_norm': 0.500413179397583, 'learning_rate': 5.755556874819872e-05, 'epoch': 0.91}
{'loss': 1.645, 'grad_norm': 0.4882759749889374, 'learning_rate': 5.750521206967747e-05, 'epoch': 0.91}
{'loss': 1.645, 'grad_norm': 0.4960852861404419, 'learning_rate': 5.745484760180056e-05, 'epoch': 0.91}
{'loss': 1.6342, 'grad_norm': 0.487445205450058, 'learning_rate': 5.740447539683922e-05, 'epoch': 0.91}
{'loss': 1.6416, 'grad_norm': 0.48404446244239807, 'learning_rate': 5.73540955070727e-05, 'epoch': 0.91}
{'loss': 1.6424, 'grad_norm': 0.4878564476966858, 'learning_rate': 5.730370798478831e-05, 'epoch': 0.91}
{'loss': 1.6428, 'grad_norm': 0.5020162463188171, 'learning_rate': 5.725331288228116e-05, 'epoch': 0.91}
{'loss': 1.6353, 'grad_norm': 0.4718017876148224, 'learning_rate': 5.7202910251854325e-05, 'epoch': 0.91}
{'loss': 1.6363, 'grad_norm': 0.47456982731819153, 'learning_rate': 5.7152500145818625e-05, 'epoch': 0.91}
{'loss': 1.6357, 'grad_norm': 0.48946860432624817, 'learning_rate': 5.710208261649268e-05, 'epoch': 0.91}
{'loss': 1.6396, 'grad_norm': 0.4819069504737854, 'learning_rate': 5.705165771620281e-05, 'epoch': 0.91}
{'loss': 1.6413, 'grad_norm': 0.47953885793685913, 'learning_rate': 5.700122549728295e-05, 'epoch': 0.91}
{'loss': 1.6367, 'grad_norm': 0.47928565740585327, 'learning_rate': 5.6950786012074684e-05, 'epoch': 0.91}
{'loss': 1.6363, 'grad_norm': 0.46771976351737976, 'learning_rate': 5.690033931292712e-05, 'epoch': 0.92}
{'loss': 1.6407, 'grad_norm': 0.4855595827102661, 'learning_rate': 5.6849885452196804e-05, 'epoch': 0.92}
{'loss': 1.6404, 'grad_norm': 0.47964638471603394, 'learning_rate': 5.6799424482247796e-05, 'epoch': 0.92}
{'loss': 1.6349, 'grad_norm': 0.4862859547138214, 'learning_rate': 5.674895645545146e-05, 'epoch': 0.92}
{'loss': 1.6349, 'grad_norm': 0.4771166145801544, 'learning_rate': 5.6698481424186545e-05, 'epoch': 0.92}
{'eval_loss': 1.6427987813949585, 'eval_runtime': 835.6955, 'eval_samples_per_second': 239.322, 'eval_steps_per_second': 29.915, 'epoch': 0.92}
{'loss': 1.6391, 'grad_norm': 0.4695048928260803, 'learning_rate': 5.664799944083902e-05, 'epoch': 0.92}
{'loss': 1.6388, 'grad_norm': 0.48016801476478577, 'learning_rate': 5.659751055780211e-05, 'epoch': 0.92}
{'loss': 1.6352, 'grad_norm': 0.4690873324871063, 'learning_rate': 5.654701482747615e-05, 'epoch': 0.92}
{'loss': 1.6411, 'grad_norm': 0.4802953004837036, 'learning_rate': 5.6496512302268664e-05, 'epoch': 0.92}
{'loss': 1.6331, 'grad_norm': 0.48655301332473755, 'learning_rate': 5.644600303459413e-05, 'epoch': 0.92}
{'loss': 1.6352, 'grad_norm': 0.4765688180923462, 'learning_rate': 5.639548707687411e-05, 'epoch': 0.92}
{'loss': 1.6378, 'grad_norm': 0.4793528616428375, 'learning_rate': 5.634496448153703e-05, 'epoch': 0.92}
{'loss': 1.6344, 'grad_norm': 0.49028876423835754, 'learning_rate': 5.629443530101828e-05, 'epoch': 0.92}
{'loss': 1.6334, 'grad_norm': 0.4901218116283417, 'learning_rate': 5.624389958776004e-05, 'epoch': 0.92}
{'loss': 1.6381, 'grad_norm': 0.47659704089164734, 'learning_rate': 5.619335739421127e-05, 'epoch': 0.92}
{'loss': 1.6424, 'grad_norm': 0.5067214369773865, 'learning_rate': 5.614280877282767e-05, 'epoch': 0.93}
{'loss': 1.6407, 'grad_norm': 0.4878636598587036, 'learning_rate': 5.609225377607163e-05, 'epoch': 0.93}
{'loss': 1.6411, 'grad_norm': 0.48391202092170715, 'learning_rate': 5.604169245641209e-05, 'epoch': 0.93}
{'loss': 1.6437, 'grad_norm': 0.4738104045391083, 'learning_rate': 5.599112486632464e-05, 'epoch': 0.93}
{'loss': 1.635, 'grad_norm': 0.4739859700202942, 'learning_rate': 5.59405510582913e-05, 'epoch': 0.93}
{'loss': 1.6353, 'grad_norm': 0.484675794839859, 'learning_rate': 5.5889971084800604e-05, 'epoch': 0.93}
{'loss': 1.6427, 'grad_norm': 0.4751305878162384, 'learning_rate': 5.583938499834743e-05, 'epoch': 0.93}
{'loss': 1.6351, 'grad_norm': 0.4803846478462219, 'learning_rate': 5.578879285143307e-05, 'epoch': 0.93}
{'loss': 1.6354, 'grad_norm': 0.4992526173591614, 'learning_rate': 5.5738194696565016e-05, 'epoch': 0.93}
{'loss': 1.6392, 'grad_norm': 0.46939733624458313, 'learning_rate': 5.568759058625709e-05, 'epoch': 0.93}
{'eval_loss': 1.64016592502594, 'eval_runtime': 836.1708, 'eval_samples_per_second': 239.186, 'eval_steps_per_second': 29.898, 'epoch': 0.93}
{'loss': 1.6391, 'grad_norm': 0.48482465744018555, 'learning_rate': 5.563698057302921e-05, 'epoch': 0.93}
{'loss': 1.6348, 'grad_norm': 0.48174041509628296, 'learning_rate': 5.558636470940747e-05, 'epoch': 0.93}
{'loss': 1.6304, 'grad_norm': 0.47396957874298096, 'learning_rate': 5.553574304792403e-05, 'epoch': 0.93}
{'loss': 1.6335, 'grad_norm': 0.49063965678215027, 'learning_rate': 5.548511564111708e-05, 'epoch': 0.93}
{'loss': 1.6391, 'grad_norm': 0.4777449667453766, 'learning_rate': 5.543448254153072e-05, 'epoch': 0.93}
{'loss': 1.6323, 'grad_norm': 0.47444796562194824, 'learning_rate': 5.538384380171502e-05, 'epoch': 0.93}
{'loss': 1.6357, 'grad_norm': 0.46828484535217285, 'learning_rate': 5.533319947422586e-05, 'epoch': 0.94}
{'loss': 1.6411, 'grad_norm': 0.47978079319000244, 'learning_rate': 5.528254961162496e-05, 'epoch': 0.94}
{'loss': 1.6355, 'grad_norm': 0.48430749773979187, 'learning_rate': 5.523189426647972e-05, 'epoch': 0.94}
{'loss': 1.6365, 'grad_norm': 0.5035780668258667, 'learning_rate': 5.518123349136333e-05, 'epoch': 0.94}
{'loss': 1.6358, 'grad_norm': 0.4767254889011383, 'learning_rate': 5.513056733885451e-05, 'epoch': 0.94}
{'loss': 1.6371, 'grad_norm': 0.49455538392066956, 'learning_rate': 5.5079895861537615e-05, 'epoch': 0.94}
{'loss': 1.6364, 'grad_norm': 0.4978463351726532, 'learning_rate': 5.5029219112002526e-05, 'epoch': 0.94}
{'loss': 1.6361, 'grad_norm': 0.48029962182044983, 'learning_rate': 5.49785371428446e-05, 'epoch': 0.94}
{'loss': 1.6337, 'grad_norm': 0.47774189710617065, 'learning_rate': 5.4927850006664594e-05, 'epoch': 0.94}
{'loss': 1.6283, 'grad_norm': 0.47819262742996216, 'learning_rate': 5.487715775606862e-05, 'epoch': 0.94}
{'loss': 1.6325, 'grad_norm': 0.4929094910621643, 'learning_rate': 5.4826460443668124e-05, 'epoch': 0.94}
{'loss': 1.6401, 'grad_norm': 0.48493924736976624, 'learning_rate': 5.477575812207979e-05, 'epoch': 0.94}
{'loss': 1.6372, 'grad_norm': 0.46878868341445923, 'learning_rate': 5.472505084392551e-05, 'epoch': 0.94}
{'loss': 1.6386, 'grad_norm': 0.4812958240509033, 'learning_rate': 5.46743386618323e-05, 'epoch': 0.94}
{'eval_loss': 1.6377063989639282, 'eval_runtime': 838.7641, 'eval_samples_per_second': 238.446, 'eval_steps_per_second': 29.806, 'epoch': 0.94}
{'loss': 1.635, 'grad_norm': 0.4772074222564697, 'learning_rate': 5.462362162843231e-05, 'epoch': 0.94}
{'loss': 1.6378, 'grad_norm': 0.4771011769771576, 'learning_rate': 5.4572899796362655e-05, 'epoch': 0.95}
{'loss': 1.6341, 'grad_norm': 0.4945554733276367, 'learning_rate': 5.4522173218265494e-05, 'epoch': 0.95}
{'loss': 1.632, 'grad_norm': 0.484203964471817, 'learning_rate': 5.4471441946787896e-05, 'epoch': 0.95}
{'loss': 1.6322, 'grad_norm': 0.478050172328949, 'learning_rate': 5.442070603458177e-05, 'epoch': 0.95}
{'loss': 1.633, 'grad_norm': 0.48411986231803894, 'learning_rate': 5.436996553430388e-05, 'epoch': 0.95}
{'loss': 1.6355, 'grad_norm': 0.508573591709137, 'learning_rate': 5.4319220498615744e-05, 'epoch': 0.95}
{'loss': 1.6357, 'grad_norm': 0.47431132197380066, 'learning_rate': 5.426847098018355e-05, 'epoch': 0.95}
{'loss': 1.6297, 'grad_norm': 0.497237890958786, 'learning_rate': 5.421771703167819e-05, 'epoch': 0.95}
{'loss': 1.6324, 'grad_norm': 0.48114705085754395, 'learning_rate': 5.4166958705775136e-05, 'epoch': 0.95}
{'loss': 1.6316, 'grad_norm': 0.4680192768573761, 'learning_rate': 5.41161960551544e-05, 'epoch': 0.95}
{'loss': 1.6275, 'grad_norm': 0.4783068895339966, 'learning_rate': 5.406542913250045e-05, 'epoch': 0.95}
{'loss': 1.631, 'grad_norm': 0.4723155200481415, 'learning_rate': 5.401465799050226e-05, 'epoch': 0.95}
{'loss': 1.631, 'grad_norm': 0.4764579236507416, 'learning_rate': 5.396388268185312e-05, 'epoch': 0.95}
{'loss': 1.6274, 'grad_norm': 0.4768901467323303, 'learning_rate': 5.391310325925066e-05, 'epoch': 0.95}
{'loss': 1.6378, 'grad_norm': 0.4884721338748932, 'learning_rate': 5.386231977539681e-05, 'epoch': 0.95}
{'loss': 1.635, 'grad_norm': 0.5022150278091431, 'learning_rate': 5.381153228299768e-05, 'epoch': 0.95}
{'loss': 1.6297, 'grad_norm': 0.49124690890312195, 'learning_rate': 5.3760740834763524e-05, 'epoch': 0.96}
{'loss': 1.6312, 'grad_norm': 0.47576096653938293, 'learning_rate': 5.3709945483408786e-05, 'epoch': 0.96}
{'loss': 1.6289, 'grad_norm': 0.47333937883377075, 'learning_rate': 5.3659146281651853e-05, 'epoch': 0.96}
{'eval_loss': 1.6353380680084229, 'eval_runtime': 840.1666, 'eval_samples_per_second': 238.048, 'eval_steps_per_second': 29.756, 'epoch': 0.96}
{'loss': 1.6309, 'grad_norm': 0.4886373281478882, 'learning_rate': 5.360834328221519e-05, 'epoch': 0.96}
{'loss': 1.6331, 'grad_norm': 0.5041478872299194, 'learning_rate': 5.355753653782515e-05, 'epoch': 0.96}
{'loss': 1.6309, 'grad_norm': 0.48018530011177063, 'learning_rate': 5.3506726101212026e-05, 'epoch': 0.96}
{'loss': 1.6292, 'grad_norm': 0.4844524562358856, 'learning_rate': 5.345591202510987e-05, 'epoch': 0.96}
{'loss': 1.6312, 'grad_norm': 0.46964043378829956, 'learning_rate': 5.34050943622566e-05, 'epoch': 0.96}
{'loss': 1.6318, 'grad_norm': 0.48098036646842957, 'learning_rate': 5.335427316539378e-05, 'epoch': 0.96}
{'loss': 1.6331, 'grad_norm': 0.4713662266731262, 'learning_rate': 5.330344848726668e-05, 'epoch': 0.96}
{'loss': 1.633, 'grad_norm': 0.4702657461166382, 'learning_rate': 5.325262038062416e-05, 'epoch': 0.96}
{'loss': 1.6296, 'grad_norm': 0.4818570017814636, 'learning_rate': 5.32017888982187e-05, 'epoch': 0.96}
{'loss': 1.6342, 'grad_norm': 0.47377344965934753, 'learning_rate': 5.315095409280618e-05, 'epoch': 0.96}
{'loss': 1.6288, 'grad_norm': 0.47473275661468506, 'learning_rate': 5.310011601714602e-05, 'epoch': 0.96}
{'loss': 1.6286, 'grad_norm': 0.4745277166366577, 'learning_rate': 5.3049274724000994e-05, 'epoch': 0.96}
{'loss': 1.6354, 'grad_norm': 0.4879347085952759, 'learning_rate': 5.299843026613722e-05, 'epoch': 0.97}
{'loss': 1.6326, 'grad_norm': 0.49057596921920776, 'learning_rate': 5.2947582696324094e-05, 'epoch': 0.97}
{'loss': 1.6316, 'grad_norm': 0.4826166033744812, 'learning_rate': 5.2896732067334266e-05, 'epoch': 0.97}
{'loss': 1.6309, 'grad_norm': 0.5012851357460022, 'learning_rate': 5.284587843194352e-05, 'epoch': 0.97}
{'loss': 1.6258, 'grad_norm': 0.4713435769081116, 'learning_rate': 5.279502184293082e-05, 'epoch': 0.97}
{'loss': 1.6253, 'grad_norm': 0.4840228855609894, 'learning_rate': 5.274416235307812e-05, 'epoch': 0.97}
{'loss': 1.6302, 'grad_norm': 0.47315242886543274, 'learning_rate': 5.2693300015170454e-05, 'epoch': 0.97}
{'loss': 1.629, 'grad_norm': 0.48142755031585693, 'learning_rate': 5.264243488199577e-05, 'epoch': 0.97}
{'eval_loss': 1.6329678297042847, 'eval_runtime': 933.6514, 'eval_samples_per_second': 214.213, 'eval_steps_per_second': 26.777, 'epoch': 0.97}
{'loss': 1.6313, 'grad_norm': 0.4994906783103943, 'learning_rate': 5.259156700634493e-05, 'epoch': 0.97}
{'loss': 1.6298, 'grad_norm': 0.4734492897987366, 'learning_rate': 5.254069644101165e-05, 'epoch': 0.97}
{'loss': 1.6307, 'grad_norm': 0.49938148260116577, 'learning_rate': 5.2489823238792435e-05, 'epoch': 0.97}
{'loss': 1.621, 'grad_norm': 0.48777416348457336, 'learning_rate': 5.243894745248648e-05, 'epoch': 0.97}
{'loss': 1.6264, 'grad_norm': 0.46183905005455017, 'learning_rate': 5.2388069134895766e-05, 'epoch': 0.97}
{'loss': 1.6288, 'grad_norm': 0.5046507120132446, 'learning_rate': 5.233718833882479e-05, 'epoch': 0.97}
{'loss': 1.6318, 'grad_norm': 0.4999712407588959, 'learning_rate': 5.228630511708069e-05, 'epoch': 0.97}
{'loss': 1.6258, 'grad_norm': 0.4914994239807129, 'learning_rate': 5.223541952247311e-05, 'epoch': 0.97}
{'loss': 1.6292, 'grad_norm': 0.5047101378440857, 'learning_rate': 5.2184531607814126e-05, 'epoch': 0.98}
{'loss': 1.6254, 'grad_norm': 0.4759316146373749, 'learning_rate': 5.213364142591824e-05, 'epoch': 0.98}
{'loss': 1.6275, 'grad_norm': 0.49009403586387634, 'learning_rate': 5.2082749029602354e-05, 'epoch': 0.98}
{'loss': 1.6297, 'grad_norm': 0.489031046628952, 'learning_rate': 5.203185447168557e-05, 'epoch': 0.98}
{'loss': 1.6326, 'grad_norm': 0.48863735795021057, 'learning_rate': 5.198095780498931e-05, 'epoch': 0.98}
{'loss': 1.6269, 'grad_norm': 0.4886102080345154, 'learning_rate': 5.1930059082337193e-05, 'epoch': 0.98}
{'loss': 1.6282, 'grad_norm': 0.48336806893348694, 'learning_rate': 5.1879158356554916e-05, 'epoch': 0.98}
{'loss': 1.6251, 'grad_norm': 0.49130165576934814, 'learning_rate': 5.1828255680470264e-05, 'epoch': 0.98}
{'loss': 1.6273, 'grad_norm': 0.4948464035987854, 'learning_rate': 5.177735110691308e-05, 'epoch': 0.98}
{'loss': 1.6276, 'grad_norm': 0.4832170605659485, 'learning_rate': 5.172644468871516e-05, 'epoch': 0.98}
{'loss': 1.6248, 'grad_norm': 0.48011863231658936, 'learning_rate': 5.167553647871022e-05, 'epoch': 0.98}
{'loss': 1.6232, 'grad_norm': 0.4779210686683655, 'learning_rate': 5.162462652973382e-05, 'epoch': 0.98}
{'eval_loss': 1.6304190158843994, 'eval_runtime': 1039.3722, 'eval_samples_per_second': 192.424, 'eval_steps_per_second': 24.053, 'epoch': 0.98}
{'loss': 1.6199, 'grad_norm': 0.47938844561576843, 'learning_rate': 5.1573714894623347e-05, 'epoch': 0.98}
